Date,Price,Open,High,Low,Vol.,Change %
8/11/2022,0.9996,0.9997,0.9998,0.9994,509.14M,-0.01%
8/10/2022,0.9997,0.9998,0.9999,0.9994,405.65M,-0.01%
8/9/2022,0.9998,0.9998,0.9999,0.9997,172.91M,0.00%
8/8/2022,0.9998,0.9999,0.9999,0.9997,140.36M,-0.01%
8/7/2022,0.9999,0.9999,0.9999,0.9998,55.23M,0.00%
8/6/2022,0.9999,1,1,0.9998,132.71M,-0.01%
8/5/2022,1,1,1,0.9998,220.62M,0.00%
8/4/2022,1,0.9998,1.0001,0.9997,329.68M,0.02%
8/3/2022,0.9998,0.9999,0.9999,0.9997,174.99M,-0.01%
8/2/2022,0.9999,0.9997,0.9999,0.9996,214.56M,0.02%
8/1/2022,0.9997,0.9996,0.9999,0.9996,384.85M,0.01%
7/31/2022,0.9996,0.9997,0.9999,0.9996,409.32M,-0.01%
7/30/2022,0.9997,0.9997,0.9998,0.9996,170.66M,0.00%
7/29/2022,0.9997,0.9997,0.9998,0.9996,278.67M,0.00%
7/28/2022,0.9997,0.9996,0.9999,0.9996,293.61M,0.01%
7/27/2022,0.9996,0.9999,1.0001,0.9996,262.10M,-0.03%
7/26/2022,0.9999,1,1.0002,0.9999,267.59M,-0.01%
7/25/2022,1,0.9999,1,0.9998,157.78M,0.00%
7/24/2022,1,1,1.0001,0.9999,106.74M,0.00%
7/23/2022,1,1,1.0001,0.9998,164.70M,0.00%
7/22/2022,1,0.9999,1,0.9998,197.92M,0.01%
7/21/2022,0.9999,1,1.0001,0.9998,289.05M,-0.01%
7/20/2022,1,0.9999,1.0001,0.9998,369.87M,0.01%
7/19/2022,0.9999,1.0002,1.0004,0.9998,604.19M,-0.03%
7/18/2022,1.0002,1.0003,1.0005,1,1.08B,-0.01%
7/17/2022,1.0003,1.0002,1.0005,1.0001,595.36M,0.00%
7/16/2022,1.0003,1.0003,1.0004,1.0001,277.17M,0.00%
7/15/2022,1.0003,1.0007,1.0008,1.0003,282.92M,-0.04%
7/14/2022,1.0007,1.0009,1.0009,1.0006,241.47M,-0.02%
7/13/2022,1.0009,1.001,1.0011,1.0008,207.72M,-0.01%
7/12/2022,1.001,1.0009,1.0011,1.0008,200.52M,0.01%
7/11/2022,1.0009,1.0007,1.0011,1.0006,353.99M,0.02%
7/10/2022,1.0007,1.0006,1.0007,1.0005,120.97M,0.01%
7/9/2022,1.0006,1.0006,1.0008,1.0005,124.39M,0.00%
7/8/2022,1.0006,1.0007,1.0009,1.0005,274.12M,-0.01%
7/7/2022,1.0007,1.001,1.0011,1.0006,197.57M,-0.03%
7/6/2022,1.001,1.001,1.0011,1.001,183.80M,0.00%
7/5/2022,1.001,1.0012,1.0012,1.001,237.56M,-0.02%
7/4/2022,1.0012,1.0012,1.0012,1.001,214.09M,0.00%
7/3/2022,1.0012,1.0013,1.0013,1.0011,110.40M,-0.01%
7/2/2022,1.0013,1.0013,1.0013,1.0011,127.23M,0.00%
7/1/2022,1.0013,1.0013,1.0014,1.0011,231.39M,0.00%
6/30/2022,1.0013,1.0012,1.0015,1.0011,378.82M,0.01%
6/29/2022,1.0012,1.0013,1.0016,1.0011,470.20M,-0.01%
6/28/2022,1.0013,1.0011,1.0015,1.001,484.20M,0.02%
6/27/2022,1.0011,1.0006,1.0012,1.0006,432.33M,0.05%
6/26/2022,1.0006,1.0007,1.0008,1.0006,146.86M,-0.01%
6/25/2022,1.0007,1.0008,1.0008,1.0006,178.95M,-0.01%
6/24/2022,1.0008,1.001,1.001,1.0006,461.65M,-0.01%
6/23/2022,1.0009,1.0011,1.0012,1.0008,314.47M,-0.02%
6/22/2022,1.0011,1.0012,1.0012,1.0011,228.58M,-0.01%
6/21/2022,1.0012,1.0013,1.0013,1.001,313.23M,-0.01%
6/20/2022,1.0013,1.0013,1.0016,1.0011,393.75M,0.00%
6/19/2022,1.0013,1.0015,1.0017,1.0012,372.16M,-0.02%
6/18/2022,1.0015,1.0013,1.0019,1.0012,601.95M,0.02%
6/17/2022,1.0013,1.0013,1.0015,1.0012,380.01M,-0.01%
6/16/2022,1.0014,1.0012,1.0016,1.0011,390.41M,0.02%
6/15/2022,1.0012,1.0011,1.002,1.0011,1.02B,0.01%
6/14/2022,1.0011,1.0015,1.0015,1.0011,518.81M,-0.04%
6/13/2022,1.0015,1.0012,1.0028,1.0011,1.27B,0.04%
6/12/2022,1.0011,1.0012,1.0015,1.0011,427.97M,-0.01%
6/11/2022,1.0012,1.0011,1.0013,1.001,233.42M,0.01%
6/10/2022,1.0011,1.0008,1.0011,1.0008,195.00M,0.03%
6/9/2022,1.0008,1.0008,1.0009,1.0006,188.79M,0.00%
6/8/2022,1.0008,1.0006,1.0008,1.0005,254.65M,0.02%
6/7/2022,1.0006,1.0008,1.0011,1.0005,387.70M,-0.02%
6/6/2022,1.0008,1.0009,1.001,1.0007,225.38M,-0.01%
6/5/2022,1.0009,1.0009,1.001,1.0008,113.28M,0.00%
6/4/2022,1.0009,1.001,1.0011,1.0008,117.32M,-0.01%
6/3/2022,1.001,1.0007,1.0011,1.0007,195.61M,0.03%
