Date,Price,Open,High,Low,Vol.,Change %
9/13/2022,59.1,61.38,67.38,58.34,1.44M,-3.70%
9/12/2022,61.37,62.21,63.19,60.13,493.54K,-1.35%
9/11/2022,62.21,63.28,64.41,61.46,491.81K,-1.69%
9/10/2022,63.28,61.15,64.62,60.56,643.93K,3.48%
9/9/2022,61.15,57.96,61.92,57.71,640.02K,5.56%
9/8/2022,57.93,57.3,58.56,56.1,526.70K,1.10%
9/7/2022,57.3,54.1,58.29,53,791.16K,5.91%
9/6/2022,54.1,60.35,62.65,54.06,893.87K,-10.36%
9/5/2022,60.35,60.9,61.57,59.34,550.15K,-0.90%
9/4/2022,60.9,60.14,60.99,58.62,416.65K,1.26%
9/3/2022,60.14,61,62.11,59.56,604.65K,-1.41%
9/2/2022,61,57.55,62.19,56.54,970.97K,5.99%
9/1/2022,57.55,53.84,57.77,53.24,746.47K,6.95%
8/31/2022,53.81,52.96,55.24,52.96,440.99K,1.60%
8/30/2022,52.96,55.8,56.15,51.88,505.56K,-5.09%
8/29/2022,55.8,53.38,56.69,52.59,635.79K,4.53%
8/28/2022,53.38,52.99,55.78,52.48,571.90K,0.74%
8/27/2022,52.99,52.68,53.39,51.83,342.67K,0.61%
8/26/2022,52.67,56.63,58.21,52.11,663.98K,-6.99%
8/25/2022,56.63,56.37,57.49,55.83,379.38K,0.46%
8/24/2022,56.37,57.08,57.5,55.57,437.07K,-1.24%
8/23/2022,57.08,57.24,57.68,53.96,562.17K,-0.28%
8/22/2022,57.24,55.66,57.4,52.32,879.86K,3.17%
8/21/2022,55.48,54.09,55.98,53.82,376.91K,2.57%
8/20/2022,54.09,53.99,55.6,52.67,651.73K,0.11%
8/19/2022,54.03,60.02,60.19,53.36,808.14K,-9.93%
8/18/2022,59.99,60.52,61.66,59.41,421.14K,-0.84%
8/17/2022,60.5,61.29,64.69,59.76,718.34K,-1.29%
8/16/2022,61.29,60.69,61.71,60.04,367.32K,0.99%
8/15/2022,60.69,63.13,65.31,59.68,521.28K,-3.87%
8/14/2022,63.13,63.8,65.81,62.49,453.02K,-1.05%
8/13/2022,63.8,62.89,65.61,62.65,502.53K,1.45%
8/12/2022,62.89,61.84,63.06,60.71,361.48K,1.70%
8/11/2022,61.84,61.6,63.35,61.49,451.63K,0.39%
8/10/2022,61.6,59.17,62.26,57.75,683.59K,4.11%
8/9/2022,59.17,62.63,62.85,58.32,467.96K,-5.52%
8/8/2022,62.63,61.11,64.08,60.81,403.94K,2.49%
8/7/2022,61.11,60.83,62,59.92,242.43K,0.49%
8/6/2022,60.81,62.48,62.5,60.59,221.94K,-2.67%
8/5/2022,62.48,59.67,62.54,59.64,488.08K,4.71%
8/4/2022,59.67,57.75,60.56,57.62,438.23K,3.32%
8/3/2022,57.75,58.08,60.12,56.71,497.78K,-0.57%
8/2/2022,58.08,59.47,59.81,56.66,499.49K,-2.34%
8/1/2022,59.47,59.77,60.67,58.28,413.42K,-0.50%
7/31/2022,59.77,60.44,62.96,59.67,363.16K,-1.04%
7/30/2022,60.4,60.62,64.05,59.98,571.52K,-0.36%
7/29/2022,60.62,63.41,64.55,59.77,597.98K,-4.49%
7/28/2022,63.47,59,64.17,58.18,793.60K,7.58%
7/27/2022,59,53.88,59.04,53.02,536.65K,9.42%
7/26/2022,53.92,54,54.12,52.02,421.93K,-0.15%
7/25/2022,54,58.39,58.91,54,479.13K,-7.52%
7/24/2022,58.39,56.35,59.73,56.32,353.09K,3.62%
7/23/2022,56.35,56.02,57.2,54.51,360.05K,0.59%
7/22/2022,56.02,58.04,59.16,55.55,504.39K,-3.48%
7/21/2022,58.04,57.17,58.62,55.23,495.19K,1.52%
7/20/2022,57.17,57.93,61.66,56.45,823.63K,-1.31%
7/19/2022,57.93,58.64,59.47,55.86,648.94K,-1.21%
7/18/2022,58.64,55.7,59.3,55.36,704.58K,5.28%
7/17/2022,55.7,55.09,57.01,54.47,488.42K,1.11%
7/16/2022,55.09,51.77,55.46,51.13,437.14K,6.41%
7/15/2022,51.77,51.29,52.74,50.67,544.24K,0.94%
7/14/2022,51.29,49.58,51.64,47.99,522.08K,3.45%
7/13/2022,49.58,47.34,49.66,46.56,601.88K,4.73%
7/12/2022,47.34,48.7,49.34,47.3,466.30K,-2.79%
7/11/2022,48.7,52.11,52.2,48.33,458.06K,-6.54%
7/10/2022,52.11,54.07,55.04,50.74,793.62K,-3.62%
7/9/2022,54.07,51.27,54.68,51.27,370.00K,5.46%
7/8/2022,51.27,52.09,53.98,50.81,539.00K,-1.57%
7/7/2022,52.09,50.34,52.6,49.8,477.98K,3.46%
7/6/2022,50.35,49.76,51.05,48.99,369.95K,1.19%
7/5/2022,49.76,52.23,52.41,48.02,567.11K,-4.73%
7/4/2022,52.23,50.9,52.38,49.71,428.79K,2.61%
